time_ns,iq_count,state,deinter_count,deinter_stb,deinter_erase,deinter_bits,conv_stb,conv_bit,descr_stb,descr_bit,bit_stb,bit,byte_stb,byte_count,byte
40065000,778,6,38,1,0,3f,0,0,0,0,0,0,0,0,00
40075000,779,6,39,1,0,38,0,0,0,0,0,0,0,0,00
40085000,779,6,40,1,0,00,0,0,0,0,0,0,0,0,00
40095000,779,6,41,1,0,07,0,0,0,0,0,0,0,0,00
40105000,779,6,42,1,0,38,0,0,0,0,0,0,0,0,00
40115000,779,6,43,1,0,38,0,0,0,0,0,0,0,0,00
40125000,780,6,44,1,0,07,0,0,0,0,0,0,0,0,00
40135000,780,6,45,1,0,3f,0,0,0,0,0,0,0,0,00
40145000,780,6,46,1,0,07,0,0,0,0,0,0,0,0,00
40155000,780,6,47,1,0,3f,0,0,0,0,0,0,0,0,00
40545000,788,6,48,0,0,00,1,0,0,0,0,0,0,0,00
40555000,788,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40565000,788,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40575000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40585000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40595000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40605000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40615000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40625000,790,6,48,0,0,00,1,0,1,0,1,0,0,0,00
40635000,790,6,48,0,0,00,1,0,1,0,1,0,1,0,00
40645000,790,6,48,0,0,00,1,0,1,0,1,0,0,1,00
40655000,790,6,48,0,0,00,1,1,1,0,1,0,0,1,00
40665000,790,6,48,0,0,00,1,0,1,1,1,1,0,1,00
40675000,791,6,48,0,0,00,1,1,1,0,1,0,0,1,00
40685000,791,6,48,0,0,00,1,1,1,1,1,1,0,1,00
40695000,791,6,48,0,0,00,1,0,1,1,1,1,0,1,00
40705000,791,6,48,0,0,00,1,0,1,0,1,0,0,1,00
40715000,791,6,48,0,0,00,1,0,1,0,1,0,1,1,68
40725000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40735000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40745000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40755000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40765000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40775000,793,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40785000,793,6,48,0,0,00,1,1,1,0,1,0,0,2,68
40795000,793,6,48,0,0,00,1,1,1,1,1,1,1,2,00
40805000,793,6,48,0,0,00,1,1,1,1,1,1,0,3,00
40815000,793,6,48,0,0,00,1,0,1,1,1,1,0,3,00
40825000,794,6,48,0,0,00,1,0,1,0,1,0,0,3,00
40835000,794,6,48,0,0,00,1,0,1,0,1,0,0,3,00
40845000,794,6,48,0,0,00,1,0,1,0,1,0,0,3,00
40855000,794,6,48,0,0,00,1,1,1,0,1,0,0,3,00
40865000,794,6,48,0,0,00,1,0,1,1,1,1,0,3,00
40875000,795,6,48,0,0,00,1,0,1,0,1,0,1,3,87
40885000,795,6,48,0,0,00,1,0,1,0,1,0,0,4,87
40895000,795,6,48,0,0,00,1,1,1,0,1,0,0,4,87
40905000,795,6,48,0,0,00,1,1,1,1,1,1,0,4,87
40915000,795,6,48,0,0,00,1,0,1,1,1,1,0,4,87
40925000,796,6,48,0,0,00,1,1,1,0,1,0,0,4,87
40935000,796,6,48,0,0,00,1,1,1,1,1,1,0,4,87
40945000,796,6,48,0,0,00,1,0,1,1,1,1,0,4,87
40955000,796,6,48,0,0,00,1,1,1,0,1,0,1,4,d8
40965000,796,6,48,0,0,00,1,0,1,1,1,1,0,5,d8
40975000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,d8
40985000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,d8
40995000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,d8
41005000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,d8
41015000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,d8
41025000,798,6,48,0,0,00,1,0,1,0,1,0,0,5,d8
41035000,798,6,48,0,0,00,1,0,1,0,1,0,1,5,02
41045000,798,6,48,0,0,00,1,0,1,0,1,0,0,6,02
41055000,798,7,48,0,0,00,1,0,1,0,1,0,0,0,02
41065000,798,7,48,0,0,00,1,0,1,0,1,0,0,0,02
51525000,1008,12,0,1,0,00,0,0,0,0,0,0,0,0,00
51535000,1008,12,1,1,0,3f,0,0,0,0,0,0,0,0,00
51545000,1008,12,2,1,0,07,0,0,0,0,0,0,0,0,00
51555000,1008,12,3,1,0,07,0,0,0,0,0,0,0,0,00
51565000,1008,12,4,1,0,3f,0,0,0,0,0,0,0,0,00
51575000,1009,12,5,1,0,38,0,0,0,0,0,0,0,0,00
51585000,1009,12,6,1,0,00,0,0,0,0,0,0,0,0,00
51595000,1009,12,7,1,0,38,0,0,0,0,0,0,0,0,00
51605000,1009,12,8,1,0,00,0,0,0,0,0,0,0,0,00
51615000,1009,12,9,1,0,07,0,0,0,0,0,0,0,0,00
51625000,1010,12,10,1,0,38,0,0,0,0,0,0,0,0,00
51635000,1010,12,11,1,0,00,0,0,0,0,0,0,0,0,00
51645000,1010,12,12,1,0,07,0,0,0,0,0,0,0,0,00
51655000,1010,12,13,1,0,07,0,0,0,0,0,0,0,0,00
51665000,1010,12,14,1,0,00,0,0,0,0,0,0,0,0,00
51675000,1011,12,15,1,0,00,0,0,0,0,0,0,0,0,00
51685000,1011,12,16,1,0,00,0,0,0,0,0,0,0,0,00
51695000,1011,12,17,1,0,3f,0,0,0,0,0,0,0,0,00
51705000,1011,12,18,1,0,3f,0,0,0,0,0,0,0,0,00
51715000,1011,12,19,1,0,3f,0,0,0,0,0,0,0,0,00
51725000,1012,12,20,1,0,38,0,0,0,0,0,0,0,0,00
51735000,1012,12,21,1,0,00,0,0,0,0,0,0,0,0,00
51745000,1012,12,22,1,0,00,0,0,0,0,0,0,0,0,00
51755000,1012,12,23,1,0,00,0,0,0,0,0,0,0,0,00
51765000,1012,12,24,1,0,07,0,0,0,0,0,0,0,0,00
51775000,1013,12,25,1,0,00,0,0,0,0,0,0,0,0,00
55125000,1080,12,26,1,0,3f,0,0,0,0,0,0,0,0,00
55135000,1080,12,27,1,0,3f,0,0,0,0,0,0,0,0,00
55145000,1080,12,28,1,0,38,0,0,0,0,0,0,0,0,00
55155000,1080,12,29,1,0,3f,0,0,0,0,0,0,0,0,00
55165000,1080,12,30,1,0,07,0,0,0,0,0,0,0,0,00
55175000,1081,12,31,1,0,07,0,0,0,0,0,0,0,0,00
55185000,1081,12,32,1,0,38,0,0,0,0,0,0,0,0,00
55195000,1081,12,33,1,0,38,0,0,0,0,0,0,0,0,00
55205000,1081,12,34,1,0,00,0,0,0,0,0,0,0,0,00
55215000,1081,12,35,1,0,3f,0,0,0,0,0,0,0,0,00
55225000,1082,12,36,1,0,07,0,0,0,0,0,0,0,0,00
55235000,1082,12,37,1,0,38,0,0,0,0,0,0,0,0,00
55245000,1082,12,38,1,0,38,0,0,0,0,0,0,0,0,00
55255000,1082,12,39,1,0,07,0,0,0,0,0,0,0,0,00
55265000,1082,12,40,1,0,3f,0,0,0,0,0,0,0,0,00
55275000,1083,12,41,1,0,07,0,0,0,0,0,0,0,0,00
55285000,1083,12,42,1,0,00,0,0,0,0,0,0,0,0,00
55295000,1083,12,43,1,0,38,0,0,0,0,0,0,0,0,00
55305000,1083,12,44,1,0,3f,0,0,0,0,0,0,0,0,00
55315000,1083,12,45,1,0,3f,0,0,0,0,0,0,0,0,00
55325000,1084,12,46,1,0,00,0,0,0,0,0,0,0,0,00
55335000,1084,12,47,1,0,38,0,0,0,0,0,0,0,0,00
55345000,1084,12,48,1,0,38,0,0,0,0,0,0,0,0,00
55355000,1084,12,49,1,0,38,0,0,0,0,0,0,0,0,00
55365000,1084,12,50,1,0,07,0,0,0,0,0,0,0,0,00
55375000,1085,12,51,1,0,07,0,0,0,0,0,0,0,0,00
58725000,1152,12,52,1,0,3f,0,0,0,0,0,0,0,0,00
58735000,1152,12,53,1,0,07,0,0,0,0,0,0,0,0,00
58745000,1152,12,54,1,0,3f,0,0,0,0,0,0,0,0,00
58755000,1152,12,55,1,0,07,0,0,0,0,0,0,0,0,00
58765000,1152,12,56,1,0,38,0,0,0,0,0,0,0,0,00
58775000,1153,12,57,1,0,07,0,0,0,0,0,0,0,0,00
58785000,1153,12,58,1,0,07,0,0,0,0,0,0,0,0,00
58795000,1153,12,59,1,0,38,0,0,0,0,0,0,0,0,00
58805000,1153,12,60,1,0,3f,0,0,0,0,0,0,0,0,00
58815000,1153,12,61,1,0,07,0,0,0,0,0,0,0,0,00
58825000,1154,12,62,1,0,07,0,0,0,0,0,0,0,0,00
58835000,1154,12,63,1,0,07,0,0,0,0,0,0,0,0,00
58845000,1154,12,64,1,0,38,0,0,0,0,0,0,0,0,00
58855000,1154,12,65,1,0,00,0,0,0,0,0,0,0,0,00
58865000,1154,12,66,1,0,3f,0,0,0,0,0,0,0,0,00
58875000,1155,12,67,1,0,38,0,0,0,0,0,0,0,0,00
58885000,1155,12,68,1,0,07,0,0,0,0,0,0,0,0,00
58895000,1155,12,69,1,0,00,0,0,0,0,0,0,0,0,00
58905000,1155,12,70,1,0,07,0,0,0,0,0,0,0,0,00
58915000,1155,12,71,1,0,07,0,0,0,0,0,0,0,0,00
58925000,1156,12,72,1,0,07,0,0,0,0,0,0,0,0,00
58935000,1156,12,73,1,0,00,0,0,0,0,0,0,0,0,00
58945000,1156,12,74,1,0,07,0,0,0,0,0,0,0,0,00
58955000,1156,12,75,1,0,3f,0,0,0,0,0,0,0,0,00
58965000,1156,12,76,1,0,07,0,0,0,0,0,0,0,0,00
58975000,1157,12,77,1,0,38,0,0,0,0,0,0,0,0,00
62325000,1224,12,78,1,0,3f,0,0,0,0,0,0,0,0,00
62335000,1224,12,79,1,0,38,0,0,0,0,0,0,0,0,00
62345000,1224,12,80,1,0,07,0,0,0,0,0,0,0,0,00
62355000,1224,12,81,1,0,00,0,0,0,0,0,0,0,0,00
62365000,1224,12,82,1,0,00,0,0,0,0,0,0,0,0,00
62375000,1225,12,83,1,0,07,0,0,0,0,0,0,0,0,00
62385000,1225,12,84,1,0,3f,0,0,0,0,0,0,0,0,00
62395000,1225,12,85,1,0,38,0,0,0,0,0,0,0,0,00
62405000,1225,12,86,1,0,00,1,0,0,0,0,0,0,0,00
62415000,1225,12,87,1,0,07,1,1,0,0,0,0,0,0,00
62425000,1226,12,88,1,0,00,1,1,0,0,0,0,0,0,00
62435000,1226,12,89,1,0,07,1,0,0,0,0,0,0,0,00
62445000,1226,12,90,1,0,38,1,1,0,0,0,0,0,0,00
62455000,1226,12,91,1,0,3f,1,1,0,0,0,0,0,0,00
62465000,1226,12,92,1,0,38,1,0,0,0,0,0,0,0,00
62475000,1227,12,93,1,0,00,1,0,0,0,0,0,0,0,00
62485000,1227,12,94,1,0,07,1,0,1,0,0,0,0,0,00
62495000,1227,12,95,1,0,3f,1,0,1,0,0,0,0,0,00
62505000,1227,12,96,1,0,3f,1,0,1,0,0,0,0,0,00
62515000,1227,12,97,1,0,38,1,1,1,0,0,0,0,0,00
62525000,1228,12,98,1,0,07,1,1,1,0,0,0,0,0,00
62535000,1228,12,99,1,0,00,1,0,1,0,0,0,0,0,00
62545000,1228,12,100,1,0,00,1,0,1,0,0,0,0,0,00
62555000,1228,12,101,1,0,00,1,1,1,0,0,0,0,0,00
62565000,1228,12,102,1,0,38,1,1,1,0,0,0,0,0,00
62575000,1229,12,103,1,0,38,1,0,1,0,0,0,0,0,00
62585000,1229,12,104,0,0,3f,1,0,1,0,1,0,0,0,00
62595000,1229,12,104,0,0,00,1,0,1,1,1,0,0,0,00
62605000,1229,12,104,0,0,00,1,1,1,0,1,1,0,0,00
62615000,1229,12,104,0,0,00,0,1,1,0,1,0,0,0,00
62625000,1230,12,104,0,0,00,0,1,0,0,1,0,0,0,00
65925000,1296,12,104,1,0,00,0,1,0,0,0,0,0,0,00
65935000,1296,12,105,1,0,00,0,1,0,0,0,0,0,0,00
65945000,1296,12,106,1,0,07,0,1,0,0,0,0,0,0,00
65955000,1296,12,107,1,0,3f,1,0,0,0,0,0,0,0,00
65965000,1296,12,108,1,0,3f,1,0,1,0,0,0,0,0,00
65975000,1297,12,109,1,0,07,1,1,1,0,1,0,0,0,00
65985000,1297,12,110,1,0,07,1,1,1,0,1,0,0,0,00
65995000,1297,12,111,1,0,00,1,0,1,0,1,0,0,0,00
66005000,1297,12,112,1,0,00,1,0,1,1,1,0,1,0,04
66015000,1297,12,113,1,0,00,1,0,1,0,1,1,0,1,04
66025000,1298,12,114,1,0,00,1,1,1,0,1,0,0,1,04
66035000,1298,12,115,1,0,38,1,1,1,0,1,0,0,1,04
66045000,1298,12,116,1,0,38,1,1,1,0,1,0,0,1,04
66055000,1298,12,117,1,0,07,1,1,1,0,1,0,0,1,04
66065000,1298,12,118,1,0,38,1,0,1,0,1,0,0,1,04
66075000,1299,12,119,1,0,3f,1,1,1,0,1,0,0,1,04
66085000,1299,12,120,1,0,3f,1,1,1,0,1,0,1,1,02
66095000,1299,12,121,1,0,3f,1,0,1,0,1,0,0,2,02
66105000,1299,12,122,1,0,00,1,1,1,0,1,0,0,2,02
66115000,1299,12,123,1,0,00,1,0,1,0,1,0,0,2,02
66125000,1300,12,124,1,0,00,1,0,1,0,1,0,0,2,02
66135000,1300,12,125,1,0,07,1,0,1,0,1,0,0,2,02
66145000,1300,12,126,1,0,3f,1,0,1,0,1,0,0,2,02
66155000,1300,12,127,1,0,00,1,0,1,0,1,0,0,2,02
66165000,1300,12,128,1,0,38,1,1,1,1,1,0,1,2,00
66175000,1301,12,129,1,0,00,1,0,1,1,1,1,0,3,00
66185000,1301,12,130,0,0,07,1,0,1,1,1,1,0,3,00
66195000,1301,12,130,0,0,00,1,0,1,0,1,1,0,3,00
66205000,1301,12,130,0,0,00,1,0,1,1,1,0,0,3,00
66215000,1301,12,130,0,0,00,0,0,1,0,1,1,0,3,00
66225000,1302,12,130,0,0,00,0,0,0,0,1,0,0,3,00
69525000,1368,12,130,1,0,07,0,0,0,0,0,0,0,3,00
69535000,1368,12,131,1,0,3f,0,0,0,0,0,0,0,3,00
69545000,1368,12,132,1,0,3f,0,0,0,0,0,0,0,3,00
69555000,1368,12,133,1,0,07,1,1,0,0,0,0,0,3,00
69565000,1368,12,134,1,0,00,1,1,1,0,0,0,0,3,00
69575000,1369,12,135,1,0,07,1,1,1,0,1,0,0,3,00
69585000,1369,12,136,1,0,3f,1,1,1,0,1,0,1,3,2e
69595000,1369,12,137,1,0,38,1,1,1,0,1,0,0,4,2e
69605000,1369,12,138,1,0,07,1,0,1,0,1,0,0,4,2e
69615000,1369,12,139,1,0,07,1,1,1,0,1,0,0,4,2e
69625000,1370,12,140,1,0,38,1,0,1,0,1,0,0,4,2e
69635000,1370,12,141,1,0,00,1,0,1,0,1,0,0,4,2e
69645000,1370,12,142,1,0,07,1,1,1,0,1,0,0,4,2e
69655000,1370,12,143,1,0,07,1,0,1,0,1,0,0,4,2e
69665000,1370,12,144,1,0,07,1,1,1,0,1,0,1,4,00
69675000,1371,12,145,1,0,07,1,0,1,0,1,0,0,5,00
69685000,1371,12,146,1,0,00,1,0,1,0,1,0,0,5,00
69695000,1371,12,147,1,0,3f,1,1,1,0,1,0,0,5,00
69705000,1371,12,148,1,0,07,1,0,1,1,1,0,0,5,00
69715000,1371,12,149,1,0,3f,1,1,1,1,1,1,0,5,00
69725000,1372,12,150,1,0,07,1,0,1,0,1,1,0,5,00
69735000,1372,12,151,1,0,38,1,1,1,0,1,0,0,5,00
69745000,1372,12,152,1,0,3f,1,1,1,0,1,0,1,5,60
69755000,1372,12,153,1,0,07,1,0,1,0,1,0,0,6,60
69765000,1372,12,154,1,0,00,1,0,1,1,1,0,0,6,60
69775000,1373,12,155,1,0,07,1,0,1,0,1,1,0,6,60
69785000,1373,12,156,0,0,38,1,0,1,0,1,0,0,6,60
69795000,1373,12,156,0,0,00,1,1,1,0,1,0,0,6,60
69805000,1373,12,156,0,0,00,1,0,1,0,1,0,0,6,60
69815000,1373,12,156,0,0,00,0,0,1,1,1,0,0,6,60
69825000,1374,12,156,0,0,00,0,0,0,1,1,1,1,6,08
73125000,1440,12,156,1,0,3f,0,0,0,1,0,1,0,7,08
73135000,1440,12,157,1,0,3f,0,0,0,1,0,1,0,7,08
73145000,1440,12,158,1,0,3f,0,0,0,1,0,1,0,7,08
73155000,1440,12,159,1,0,3f,1,1,0,1,0,1,0,7,08
73165000,1440,12,160,1,0,38,1,0,1,0,0,1,0,7,08
73175000,1441,12,161,1,0,3f,1,0,1,1,1,0,0,7,08
73185000,1441,12,162,1,0,38,1,1,1,1,1,1,0,7,08
73195000,1441,12,163,1,0,00,1,1,1,0,1,1,0,7,08
73205000,1441,12,164,1,0,3f,1,1,1,0,1,0,0,7,08
73215000,1441,12,165,1,0,07,1,1,1,1,1,0,0,7,08
73225000,1442,12,166,1,0,38,1,1,1,1,1,1,0,7,08
73235000,1442,12,167,1,0,3f,1,1,1,1,1,1,0,7,08
73245000,1442,12,168,1,0,00,1,0,1,1,1,1,1,7,cd
73255000,1442,12,169,1,0,00,1,1,1,1,1,1,0,8,cd
73265000,1442,12,170,1,0,00,1,0,1,0,1,1,0,8,cd
73275000,1443,12,171,1,0,3f,1,1,1,1,1,0,0,8,cd
73285000,1443,12,172,1,0,07,1,1,1,1,1,1,0,8,cd
73295000,1443,12,173,1,0,38,1,1,1,0,1,1,0,8,cd
73305000,1443,12,174,1,0,07,1,1,1,0,1,0,0,8,cd
73315000,1443,12,175,1,0,38,1,0,1,0,1,0,0,8,cd
73325000,1444,12,176,1,0,07,1,1,1,1,1,0,1,8,37
73335000,1444,12,177,1,0,07,1,0,1,1,1,1,0,9,37
73345000,1444,12,178,1,0,07,1,1,1,0,1,1,0,9,37
73355000,1444,12,179,1,0,3f,1,1,1,0,1,0,0,9,37
73365000,1444,12,180,1,0,38,1,1,1,1,1,0,0,9,37
73375000,1445,12,181,1,0,3f,1,0,1,0,1,1,0,9,37
73385000,1445,12,182,0,0,3f,1,0,1,1,1,0,0,9,37
73395000,1445,12,182,0,0,00,1,0,1,0,1,1,0,9,37
73405000,1445,12,182,0,0,00,1,1,1,0,1,0,1,9,a6
73415000,1445,12,182,0,0,00,0,1,1,0,1,0,0,10,a6
73425000,1446,12,182,0,0,00,0,1,0,0,1,0,0,10,a6
76725000,1512,12,182,1,0,07,0,1,0,0,0,0,0,10,a6
76735000,1512,12,183,1,0,07,0,1,0,0,0,0,0,10,a6
76745000,1512,12,184,1,0,00,0,1,0,0,0,0,0,10,a6
76755000,1512,12,185,1,0,38,1,0,0,0,0,0,0,10,a6
76765000,1512,12,186,1,0,38,1,0,1,0,0,0,0,10,a6
76775000,1513,12,187,1,0,07,1,1,1,0,1,0,0,10,a6
76785000,1513,12,188,1,0,00,1,0,1,0,1,0,0,10,a6
76795000,1513,12,189,1,0,38,1,0,1,0,1,0,0,10,a6
76805000,1513,12,190,1,0,3f,1,0,1,0,1,0,0,10,a6
76815000,1513,12,191,1,0,00,1,0,1,0,1,0,0,10,a6
76825000,1514,12,192,1,0,00,1,0,1,0,1,0,1,10,00
76835000,1514,12,193,1,0,38,1,0,1,0,1,0,0,11,00
76845000,1514,12,194,1,0,07,1,1,1,0,1,0,0,11,00
76855000,1514,12,195,1,0,3f,1,1,1,0,1,0,0,11,00
76865000,1514,12,196,1,0,38,1,0,1,1,1,0,0,11,00
76875000,1515,12,197,1,0,07,1,0,1,0,1,1,0,11,00
76885000,1515,12,198,1,0,07,1,1,1,0,1,0,0,11,00
76895000,1515,12,199,1,0,3f,1,1,1,0,1,0,0,11,00
76905000,1515,12,200,1,0,07,1,1,1,1,1,0,1,11,20
76915000,1515,12,201,1,0,07,1,1,1,1,1,1,0,12,20
76925000,1516,12,202,1,0,07,1,0,1,0,1,1,0,12,20
76935000,1516,12,203,1,0,00,1,0,1,1,1,0,0,12,20
76945000,1516,12,204,1,0,3f,1,1,1,0,1,1,0,12,20
76955000,1516,12,205,1,0,00,1,1,1,1,1,0,0,12,20
76965000,1516,12,206,1,0,38,1,0,1,1,1,1,0,12,20
76975000,1517,12,207,1,0,07,1,0,1,1,1,1,0,12,20
76985000,1517,12,208,0,0,3f,1,1,1,0,1,1,1,12,d6
76995000,1517,12,208,0,0,00,1,1,1,0,1,0,0,13,d6
77005000,1517,12,208,0,0,00,1,1,1,0,1,0,0,13,d6
77015000,1517,12,208,0,0,00,0,1,1,0,1,0,0,13,d6
77025000,1518,12,208,0,0,00,0,1,0,0,1,0,0,13,d6
80325000,1584,12,208,1,0,38,0,1,0,0,0,0,0,13,d6
80335000,1584,12,209,1,0,38,0,1,0,0,0,0,0,13,d6
80345000,1584,12,210,1,0,00,0,1,0,0,0,0,0,13,d6
80355000,1584,12,211,1,0,38,1,0,0,0,0,0,0,13,d6
80365000,1584,12,212,1,0,3f,1,1,1,0,0,0,0,13,d6
80375000,1585,12,213,1,0,00,1,0,1,0,1,0,0,13,d6
80385000,1585,12,214,1,0,38,1,1,1,0,1,0,0,13,d6
80395000,1585,12,215,1,0,07,1,1,1,0,1,0,0,13,d6
80405000,1585,12,216,1,0,38,1,1,1,0,1,0,1,13,01
